theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
80.0,0.00029624725191521484,100224.1650469033,299.4684974722967,0.0003454567929521402,0.09473249808200682,0.0,0.0,0.0013530766578991593,0.0011445142610303364
80.5,0.00029851003038713854,100223.73447816889,299.47339632515406,0.00034808825123219594,0.09463803182150014,0.0,0.0,0.001357050487059514,0.0011442823338563687
81.0,0.00030077030123929914,100223.4088352789,299.47825968554605,0.00035071708544945986,0.09453526336045724,0.0,0.0,0.0013609707421902825,0.0011440428189319865
81.5,0.0003030278651334857,100223.18626995325,299.48308842860547,0.00035334306498725033,0.09442426369624607,0.0,0.0,0.0013648372685265042,0.0011437957178454155
82.0,0.00030528252434379097,100223.06503128668,299.4878834502422,0.00035596596120103497,0.09430510484129087,0.0,0.0,0.0013686499134243405,0.0011435410322351864
82.5,0.00030753408278230286,100223.04346188698,299.4926456652121,0.00035858554744662636,0.09417785979171292,0.0,0.0,0.0013724085263670984,0.001143278763790123
83.0,0.00030978234602410085,100223.11999414868,299.497376005284,0.00036120159910750727,0.09404260249571741,0.0,0.0,0.0013761129589711756,0.00114300891424933
83.5,0.0003120271213315524,100223.2931466566,299.5020754175015,0.0003638138936212772,0.09389940782184415,0.0,0.0,0.0013797630649919148,0.001142731485402183
84.0,0.00031426821767790113,100223.56152071513,299.50674486253246,0.0003664222105052173,0.09374835152718505,0.0,0.0,0.0013833587003293816,0.0011424464790883168
84.5,0.00031650544577013496,100223.92379700331,299.5113853131072,0.0003690263313809724,0.09358951022537075,0.0,0.0,0.0013868997230340487,0.0011421538971976113
85.0,0.0003187386180711323,100224.37873234838,299.5159977525381,0.00037162603999834384,0.09342296135459924,0.0,0.0,0.0013903859933124024,0.001141853741670181
85.5,0.0003209675488210741,100224.92515661828,299.5205831733196,0.0003742211222581938,0.09324878314549068,0.0,0.0,0.001393817373532463,0.0011415460144963605
